Phase,FileName,CC,MSE,SSIM
phase2-1,phase2-1_input0012-modality0-WarpedToTemplate.nii.gz,0.9817596747079187,0.011557581739380634,0.9125860482158321
phase2-1,phase2-1_input0061-modality0-WarpedToTemplate.nii.gz,0.9799024361603476,0.011483639151573478,0.91286087925168
phase2-1,phase2-1_input0003-modality0-WarpedToTemplate.nii.gz,0.9770688275663245,0.01424189653556158,0.8971983801130193
phase2-1,phase2-1_input0042-modality0-WarpedToTemplate.nii.gz,0.9826555152528276,0.019885335576639813,0.8837223038039925
phase2-1,phase2-1_input0020-modality0-WarpedToTemplate.nii.gz,0.9816527020108609,0.01667230636431525,0.8928589746839187
phase2-1,phase2-1_input0081-modality0-WarpedToTemplate.nii.gz,0.9836496992959455,0.015764141311507315,0.9010773787811371
phase2-1,phase2-1_input0053-modality0-WarpedToTemplate.nii.gz,0.9790263418167772,0.012038894001739704,0.9121140451850541
phase2-1,phase2-1_input0031-modality0-WarpedToTemplate.nii.gz,0.9813508106792319,0.018944752962861626,0.8840281608606133
phase2-1,phase2-1_input0067-modality0-WarpedToTemplate.nii.gz,0.9818932770843284,0.012628923449505025,0.90621532496673
phase2-1,phase2-1_input0005-modality0-WarpedToTemplate.nii.gz,0.9777998663902356,0.020271991037506185,0.8780231455535721
phase2-1,phase2-1_input0076-modality0-WarpedToTemplate.nii.gz,0.9825501753545526,0.011777437193604112,0.9140475118549477
phase2-1,phase2-1_input0014-modality0-WarpedToTemplate.nii.gz,0.9819524989506743,0.003825211662578979,0.9419128018139197
phase2-1,phase2-1_input0008-modality0-WarpedToTemplate.nii.gz,0.9828701088504007,0.012975757671735963,0.9057041270692892
phase2-1,phase2-1_input0019-modality0-WarpedToTemplate.nii.gz,0.9754255207680256,0.0038650380324374567,0.9288678996610539
phase2-1,phase2-1_input0079-modality0-WarpedToTemplate.nii.gz,0.9771299605817771,0.014079948837158403,0.904411059572919
phase2-1,phase2-1_input0068-modality0-WarpedToTemplate.nii.gz,0.981204167041405,0.020606591538172632,0.8786047590628006
phase2-1,phase2-1_input0074-modality0-WarpedToTemplate.nii.gz,0.9813950168042119,0.008067526835319897,0.9237607748803235
phase2-1,phase2-1_input0016-modality0-WarpedToTemplate.nii.gz,0.9794907102570493,0.006604894695236162,0.926790715113302
phase2-1,phase2-1_input0065-modality0-WarpedToTemplate.nii.gz,0.9829108516213066,0.015387259922610506,0.9000926231011657
phase2-1,phase2-1_input0007-modality0-WarpedToTemplate.nii.gz,0.9838366062199522,0.006252149934494109,0.935508706467641
phase2-1,phase2-1_input0051-modality0-WarpedToTemplate.nii.gz,0.9785686098987102,0.03156213706284767,0.8340963935471021
phase2-1,phase2-1_input0033-modality0-WarpedToTemplate.nii.gz,0.9824052948691455,0.010003878636688815,0.9172427713753337
phase2-1,phase2-1_input0040-modality0-WarpedToTemplate.nii.gz,0.9826508574027434,0.005873096250143403,0.9346314849482327
phase2-1,phase2-1_input0083-modality0-WarpedToTemplate.nii.gz,0.9806100684732714,0.008609927707604678,0.9193148081274547
phase2-1,phase2-1_input0022-modality0-WarpedToTemplate.nii.gz,0.9830762633809813,0.020148813889536696,0.8826135568469291
phase2-1,phase2-1_input0052-modality0-WarpedToTemplate.nii.gz,0.983226006261995,0.010023561894161204,0.9211697141186084
phase2-1,phase2-1_input0030-modality0-WarpedToTemplate.nii.gz,0.9821493768437709,0.012472726284212173,0.9104508878971445
phase2-1,phase2-1_input0043-modality0-WarpedToTemplate.nii.gz,0.9809827777205506,0.011397945366602021,0.9135333787320621
phase2-1,phase2-1_input0021-modality0-WarpedToTemplate.nii.gz,0.9766023024192337,0.0113839255576165,0.9052689017742704
phase2-1,phase2-1_input0080-modality0-WarpedToTemplate.nii.gz,0.9819458833529596,0.01722249753378654,0.8896612248142287
phase2-1,phase2-1_input0077-modality0-WarpedToTemplate.nii.gz,0.9830799367278938,0.02415179988461303,0.8641121525750624
phase2-1,phase2-1_input0015-modality0-WarpedToTemplate.nii.gz,0.9798811863918108,0.015755665322988437,0.894123321247757
phase2-1,phase2-1_input0066-modality0-WarpedToTemplate.nii.gz,0.9822098739792409,0.01152691431148987,0.9108243823945681
phase2-1,phase2-1_input0004-modality0-WarpedToTemplate.nii.gz,0.9832043822517945,0.0050415291067403695,0.9359306519551227
phase2-1,phase2-1_input0018-modality0-WarpedToTemplate.nii.gz,0.9838294409150606,0.013359380544419812,0.9097206872268769
phase2-1,phase2-1_input0009-modality0-WarpedToTemplate.nii.gz,0.9802199317473088,0.017876908097520693,0.8918467795281684
phase2-1,phase2-1_input0069-modality0-WarpedToTemplate.nii.gz,0.9816052008785517,0.022898284486585974,0.8679988989767253
phase2-1,phase2-1_input0078-modality0-WarpedToTemplate.nii.gz,0.979132348577199,0.01842544939108726,0.8836734115483869
phase2-1,phase2-1_input0064-modality0-WarpedToTemplate.nii.gz,0.9821715596674102,0.014005984093396357,0.9070231044684507
phase2-1,phase2-1_input0006-modality0-WarpedToTemplate.nii.gz,0.9802969911487994,0.012547864098466643,0.9076718030758492
phase2-1,phase2-1_input0075-modality0-WarpedToTemplate.nii.gz,0.9786132108498526,0.010713667494159166,0.9122837057316531
phase2-1,phase2-1_input0017-modality0-WarpedToTemplate.nii.gz,0.9804042898854264,0.017486259280519754,0.8858312522873412
phase2-1,phase2-1_input0041-modality0-WarpedToTemplate.nii.gz,0.9779133016313929,0.00481353955354142,0.9262696562414451
phase2-1,phase2-1_input0082-modality0-WarpedToTemplate.nii.gz,0.9797774276100888,0.018844834259569367,0.883436505141753
phase2-1,phase2-1_input0023-modality0-WarpedToTemplate.nii.gz,0.9800013269036117,0.019848466701008143,0.8797870632550937
phase2-1,phase2-1_input0050-modality0-WarpedToTemplate.nii.gz,0.975514516612407,0.025225565119342205,0.8597953269783216
phase2-1,phase2-1_input0032-modality0-WarpedToTemplate.nii.gz,0.9800400365828453,0.01389515816844002,0.9015465313875615
phase2-2,phase2-2_input0049-modality0-WarpedToTemplate.nii.gz,0.987590016979738,0.011293774292056845,0.9248368395109418
phase2-2,phase2-2_input0058-modality0-WarpedToTemplate.nii.gz,0.9842617766335575,0.010664282445232919,0.9195352385214411
phase2-2,phase2-2_input0087-modality0-WarpedToTemplate.nii.gz,0.9862121386630298,0.012905382026099,0.915088760912818
phase2-2,phase2-2_input0026-modality0-WarpedToTemplate.nii.gz,0.9865412608309839,0.011776079584634004,0.9200759856586264
phase2-2,phase2-2_input0044-modality0-WarpedToTemplate.nii.gz,0.9890054109832815,0.004620257545219874,0.9484192078060285
phase2-2,phase2-2_input0037-modality0-WarpedToTemplate.nii.gz,0.9852614184077476,0.009329493898221986,0.9311869508559744
phase2-2,phase2-2_input0055-modality0-WarpedToTemplate.nii.gz,0.9845198380177722,0.012445514888365787,0.9146700697540259
phase2-2,phase2-2_input0003-modality0-WarpedToTemplate.nii.gz,0.981389236758286,0.012972241081398151,0.9091215232121416
phase2-2,phase2-2_input0061-modality0-WarpedToTemplate.nii.gz,0.9855628704154628,0.010529198895654755,0.9262332464307479
phase2-2,phase2-2_input0012-modality0-WarpedToTemplate.nii.gz,0.9863941755608969,0.010443934326086524,0.9250330066305074
phase2-2,phase2-2_input0070-modality0-WarpedToTemplate.nii.gz,0.9888712912291108,0.0027399420140350908,0.9566443924964595
phase2-2,phase2-2_input0010-modality0-WarpedToTemplate.nii.gz,0.9855253409180644,0.014268627101422945,0.9109310993614516
phase2-2,phase2-2_input0072-modality0-WarpedToTemplate.nii.gz,0.9871937725485027,0.015591974462072913,0.9041024308810579
phase2-2,phase2-2_input0001-modality0-WarpedToTemplate.nii.gz,0.9865585510549253,0.003641947876577055,0.9508674591683357
phase2-2,phase2-2_input0063-modality0-WarpedToTemplate.nii.gz,0.986776656413673,0.02211556800843992,0.876925293761123
phase2-2,phase2-2_input0035-modality0-WarpedToTemplate.nii.gz,0.9889956466927073,0.008911156189065562,0.9336580134486262
phase2-2,phase2-2_input0057-modality0-WarpedToTemplate.nii.gz,0.9871912372384084,0.008591680831544182,0.9342928858549013
phase2-2,phase2-2_input0024-modality0-WarpedToTemplate.nii.gz,0.9874512252604397,0.01853666785858525,0.8973195819871413
phase2-2,phase2-2_input0085-modality0-WarpedToTemplate.nii.gz,0.986053977100894,0.020058992090287556,0.8915622888136859
phase2-2,phase2-2_input0046-modality0-WarpedToTemplate.nii.gz,0.9855434935583745,0.00904290638365275,0.928709064057087
phase2-2,phase2-2_input0038-modality0-WarpedToTemplate.nii.gz,0.98214574717732,0.003483654086618054,0.9476220458284409
phase2-2,phase2-2_input0029-modality0-WarpedToTemplate.nii.gz,0.9867869072222419,0.007325887473898836,0.9378465141615058
phase2-2,phase2-2_input0088-modality0-WarpedToTemplate.nii.gz,0.9879482606744799,0.009381477501050997,0.9323206840580927
phase2-2,phase2-2_input0059-modality0-WarpedToTemplate.nii.gz,0.9849565751246829,0.004889491130884915,0.9394681264437192
phase2-2,phase2-2_input0048-modality0-WarpedToTemplate.nii.gz,0.9882530817405472,0.010594737037279615,0.9288916351123829
phase2-2,phase2-2_input0036-modality0-WarpedToTemplate.nii.gz,0.9860846976873996,0.0022519782051255268,0.9495236556910058
phase2-2,phase2-2_input0054-modality0-WarpedToTemplate.nii.gz,0.983463578492836,0.004893323345994265,0.9406012806471088
phase2-2,phase2-2_input0086-modality0-WarpedToTemplate.nii.gz,0.9855892296742429,0.006495863277904838,0.9406810538486555
phase2-2,phase2-2_input0027-modality0-WarpedToTemplate.nii.gz,0.9864343995569498,0.00490684387587275,0.9432368343717923
phase2-2,phase2-2_input0045-modality0-WarpedToTemplate.nii.gz,0.9838959836354552,0.012063715329081895,0.9123923230373371
phase2-2,phase2-2_input0013-modality0-WarpedToTemplate.nii.gz,0.984501680138322,0.028696425399715716,0.8508279101711397
phase2-2,phase2-2_input0071-modality0-WarpedToTemplate.nii.gz,0.9846916916960535,0.019632467166822043,0.8857253758887828
phase2-2,phase2-2_input0002-modality0-WarpedToTemplate.nii.gz,0.9852291342786377,0.008151418068132878,0.9317508259317501
phase2-2,phase2-2_input0060-modality0-WarpedToTemplate.nii.gz,0.9860691620308399,0.01635542686204084,0.9040593995034198
phase2-2,phase2-2_input0000-modality0-WarpedToTemplate.nii.gz,0.9862385127479182,0.007023455375074085,0.9376657809244195
phase2-2,phase2-2_input0062-modality0-WarpedToTemplate.nii.gz,0.9861622844599779,0.0030142465286274954,0.9525755546537171
phase2-2,phase2-2_input0011-modality0-WarpedToTemplate.nii.gz,0.9870485100365058,0.006744671498873007,0.9400501483146717
phase2-2,phase2-2_input0073-modality0-WarpedToTemplate.nii.gz,0.9876588704410509,0.01905004635082411,0.8921473580869165
phase2-2,phase2-2_input0025-modality0-WarpedToTemplate.nii.gz,0.984801242742401,0.0168975101657363,0.8996243883851056
phase2-2,phase2-2_input0084-modality0-WarpedToTemplate.nii.gz,0.9862062117561331,0.017594856163295685,0.895937426172882
phase2-2,phase2-2_input0047-modality0-WarpedToTemplate.nii.gz,0.9879560205740653,0.02133202083922927,0.884562690180868
phase2-2,phase2-2_input0034-modality0-WarpedToTemplate.nii.gz,0.9879711631712647,0.004463504868172721,0.950782543353069
phase2-2,phase2-2_input0056-modality0-WarpedToTemplate.nii.gz,0.9846336591898139,0.010616816867446246,0.9217189608515002
phase2-2,phase2-2_input0028-modality0-WarpedToTemplate.nii.gz,0.9851102702410769,0.009190303486729064,0.9295467984584072
phase2-2,phase2-2_input0089-modality0-WarpedToTemplate.nii.gz,0.9863961475093579,0.011870425992547963,0.9182994222053983
phase2-2,phase2-2_input0039-modality0-WarpedToTemplate.nii.gz,0.9868769157470192,0.014015534074959389,0.916136304848559
phase2-2,phase2-2_input0078-modality0-WarpedToTemplate.nii.gz,0.9847473300914182,0.016852048423774572,0.8987862002361104
phase2-2,phase2-2_input0069-modality0-WarpedToTemplate.nii.gz,0.9863137723284356,0.023068906097391394,0.874925345108926
phase2-2,phase2-2_input0017-modality0-WarpedToTemplate.nii.gz,0.9852627425712831,0.014729562580339995,0.9052946500313791
phase2-2,phase2-2_input0075-modality0-WarpedToTemplate.nii.gz,0.9842174164326088,0.009376705249121159,0.9269512164852378
phase2-2,phase2-2_input0006-modality0-WarpedToTemplate.nii.gz,0.985971386612857,0.012197731180019029,0.9186712567308065
phase2-2,phase2-2_input0064-modality0-WarpedToTemplate.nii.gz,0.987283354009333,0.013172956761689005,0.9187048371049147
phase2-2,phase2-2_input0032-modality0-WarpedToTemplate.nii.gz,0.9852105605533202,0.013400998228691393,0.9123175832069873
phase2-2,phase2-2_input0050-modality0-WarpedToTemplate.nii.gz,0.9820100915553913,0.024606478537584315,0.8702030129128272
phase2-2,phase2-2_input0023-modality0-WarpedToTemplate.nii.gz,0.9853871144466716,0.020220494237467693,0.8866054241217197
phase2-2,phase2-2_input0082-modality0-WarpedToTemplate.nii.gz,0.985284731296993,0.01875240930273094,0.8923734360811731
phase2-2,phase2-2_input0041-modality0-WarpedToTemplate.nii.gz,0.9838363533028129,0.003943836286083227,0.940847185271996
phase2-2,phase2-2_input0080-modality0-WarpedToTemplate.nii.gz,0.9866659010808129,0.016047917508954197,0.9027765435092566
phase2-2,phase2-2_input0021-modality0-WarpedToTemplate.nii.gz,0.9832338696795462,0.008635852686334367,0.9257163042415311
phase2-2,phase2-2_input0043-modality0-WarpedToTemplate.nii.gz,0.9862666032467626,0.009085518899495628,0.9310601961665809
phase2-2,phase2-2_input0030-modality0-WarpedToTemplate.nii.gz,0.9869296616205225,0.00899001422976193,0.9325085764163351
phase2-2,phase2-2_input0052-modality0-WarpedToTemplate.nii.gz,0.9877630894406476,0.01007308163631386,0.9296606343589651
phase2-2,phase2-2_input0004-modality0-WarpedToTemplate.nii.gz,0.9877426910365391,0.003802791788611129,0.950401878687433
phase2-2,phase2-2_input0066-modality0-WarpedToTemplate.nii.gz,0.9870034373415465,0.010661207964043875,0.9238434820707817
phase2-2,phase2-2_input0015-modality0-WarpedToTemplate.nii.gz,0.9843897065168584,0.015398362229004724,0.9034063084824335
phase2-2,phase2-2_input0077-modality0-WarpedToTemplate.nii.gz,0.9869324451152537,0.024140876426005167,0.8703885622070905
phase2-2,phase2-2_input0009-modality0-WarpedToTemplate.nii.gz,0.9856980285648991,0.01500026400857684,0.9115053989570139
phase2-2,phase2-2_input0018-modality0-WarpedToTemplate.nii.gz,0.9880892069964361,0.012173999987141946,0.9220937176012779
phase2-2,phase2-2_input0068-modality0-WarpedToTemplate.nii.gz,0.9861062066928836,0.020944480286269336,0.8851934169567677
phase2-2,phase2-2_input0079-modality0-WarpedToTemplate.nii.gz,0.9833536188038645,0.013549673207014964,0.9153699246335075
phase2-2,phase2-2_input0007-modality0-WarpedToTemplate.nii.gz,0.9882694415643161,0.003654157697738767,0.9532809768477096
phase2-2,phase2-2_input0065-modality0-WarpedToTemplate.nii.gz,0.987715108709923,0.014462083553931275,0.9122593354910541
phase2-2,phase2-2_input0016-modality0-WarpedToTemplate.nii.gz,0.9853632028007417,0.0037452107561647533,0.9466256621306292
phase2-2,phase2-2_input0074-modality0-WarpedToTemplate.nii.gz,0.9857839220177731,0.007617872573819221,0.9340916801085083
phase2-2,phase2-2_input0022-modality0-WarpedToTemplate.nii.gz,0.9878740998660097,0.018469927215125848,0.8973631419137866
phase2-2,phase2-2_input0083-modality0-WarpedToTemplate.nii.gz,0.9857831660001317,0.006194338194414153,0.9383142368666487
phase2-2,phase2-2_input0040-modality0-WarpedToTemplate.nii.gz,0.987689811770252,0.0027516559630167666,0.9555942513460279
phase2-2,phase2-2_input0033-modality0-WarpedToTemplate.nii.gz,0.9867624997534932,0.00832031480314318,0.9324306062128217
phase2-2,phase2-2_input0051-modality0-WarpedToTemplate.nii.gz,0.9845889629371315,0.03225011008440668,0.8386756599829898
phase2-2,phase2-2_input0031-modality0-WarpedToTemplate.nii.gz,0.98628306820436,0.018424106921819127,0.8937028895236976
phase2-2,phase2-2_input0053-modality0-WarpedToTemplate.nii.gz,0.984657105303689,0.011463287670223248,0.9234026574334873
phase2-2,phase2-2_input0081-modality0-WarpedToTemplate.nii.gz,0.9882872132298576,0.01314128939121314,0.9194194169029898
phase2-2,phase2-2_input0020-modality0-WarpedToTemplate.nii.gz,0.9867179625949155,0.01487930057439078,0.9085557678840951
phase2-2,phase2-2_input0042-modality0-WarpedToTemplate.nii.gz,0.9870071014257107,0.018625531632520783,0.8961556940332491
phase2-2,phase2-2_input0014-modality0-WarpedToTemplate.nii.gz,0.9873341349572219,0.003362268945626171,0.954412241836727
phase2-2,phase2-2_input0076-modality0-WarpedToTemplate.nii.gz,0.9873229204141473,0.012000072040867112,0.9218590337940199
phase2-2,phase2-2_input0005-modality0-WarpedToTemplate.nii.gz,0.9828178214558743,0.02037020557019006,0.8851573072562968
phase2-2,phase2-2_input0067-modality0-WarpedToTemplate.nii.gz,0.9864818688479373,0.011417848384424317,0.9198202178417347
phase2-2,phase2-2_input0019-modality0-WarpedToTemplate.nii.gz,0.9824348064602814,0.0028136663551663354,0.9460707807520793
phase2-2,phase2-2_input0008-modality0-WarpedToTemplate.nii.gz,0.9858754072633492,0.012338587033878023,0.9146623071545323
Phase2-3,phase2-3_input0009-modality0-WarpedToTemplate.nii.gz,0.9891903669000138,0.01095743253339798,0.932381053680265
Phase2-3,phase2-3_input0018-modality0-WarpedToTemplate.nii.gz,0.9906418363713301,0.011467013915376736,0.9292546512556674
Phase2-3,phase2-3_input0043-modality0-WarpedToTemplate.nii.gz,0.9892992460812781,0.007854774492098834,0.9408587970383168
Phase2-3,phase2-3_input0021-modality0-WarpedToTemplate.nii.gz,0.9868632737098212,0.0062628482838478555,0.9399684208842027
Phase2-3,phase2-3_input0080-modality0-WarpedToTemplate.nii.gz,0.9893726458489992,0.013808048547908871,0.9163119552506463
Phase2-3,phase2-3_input0052-modality0-WarpedToTemplate.nii.gz,0.9900269997782265,0.009502830064265605,0.9360072624254632
Phase2-3,phase2-3_input0030-modality0-WarpedToTemplate.nii.gz,0.9897683041313147,0.0068723102401394036,0.94594919371209
Phase2-3,phase2-3_input0066-modality0-WarpedToTemplate.nii.gz,0.9896909447248533,0.00808197324762407,0.939223507072792
Phase2-3,phase2-3_input0004-modality0-WarpedToTemplate.nii.gz,0.9905462489103442,0.002870607791156084,0.9602666119876597
Phase2-3,phase2-3_input0077-modality0-WarpedToTemplate.nii.gz,0.9895124978298909,0.022656743996376565,0.8796398236945481
Phase2-3,phase2-3_input0015-modality0-WarpedToTemplate.nii.gz,0.9869815993310238,0.014073811512299068,0.9125689813834379
Phase2-3,phase2-3_input0075-modality0-WarpedToTemplate.nii.gz,0.9873151290060396,0.007196945798062725,0.9405958983089735
Phase2-3,phase2-3_input0017-modality0-WarpedToTemplate.nii.gz,0.9882579956240637,0.011146064103515907,0.9244602038146802
Phase2-3,phase2-3_input0064-modality0-WarpedToTemplate.nii.gz,0.9900931492226477,0.01206372556913355,0.9274625332494439
Phase2-3,phase2-3_input0006-modality0-WarpedToTemplate.nii.gz,0.9889965955969465,0.011445699714667327,0.9264887874343437
Phase2-3,phase2-3_input0050-modality0-WarpedToTemplate.nii.gz,0.9858549778970729,0.022275365614089528,0.883420012927897
Phase2-3,phase2-3_input0032-modality0-WarpedToTemplate.nii.gz,0.9883743242326337,0.012606229545918382,0.9205581485362376
Phase2-3,phase2-3_input0041-modality0-WarpedToTemplate.nii.gz,0.987080874106549,0.0034952591931672163,0.9492769389159944
Phase2-3,phase2-3_input0082-modality0-WarpedToTemplate.nii.gz,0.9884364046535855,0.017866116937803572,0.900254914428988
Phase2-3,phase2-3_input0023-modality0-WarpedToTemplate.nii.gz,0.9886837915043039,0.017702383161029643,0.9014396884652787
Phase2-3,phase2-3_input0078-modality0-WarpedToTemplate.nii.gz,0.9879393567982816,0.01440501507987638,0.9134151933654814
Phase2-3,phase2-3_input0069-modality0-WarpedToTemplate.nii.gz,0.989051992729954,0.02177092552568514,0.883797787861364
Phase2-3,phase2-3_input0019-modality0-WarpedToTemplate.nii.gz,0.9862429571298956,0.002258497260441952,0.9558609805793833
Phase2-3,phase2-3_input0008-modality0-WarpedToTemplate.nii.gz,0.9880632593614572,0.010824894434793668,0.9248702987915532
Phase2-3,phase2-3_input0053-modality0-WarpedToTemplate.nii.gz,0.9879869215251661,0.010671976704653719,0.9316144903205908
Phase2-3,phase2-3_input0031-modality0-WarpedToTemplate.nii.gz,0.9893776766232537,0.01667899021333486,0.9049764251441664
Phase2-3,phase2-3_input0042-modality0-WarpedToTemplate.nii.gz,0.9894994972549391,0.017957139271815765,0.9025056293607487
Phase2-3,phase2-3_input0020-modality0-WarpedToTemplate.nii.gz,0.9894830052325271,0.011898659513184015,0.9249459504518183
Phase2-3,phase2-3_input0081-modality0-WarpedToTemplate.nii.gz,0.9908267694546976,0.01129497626843986,0.9309499803779381
Phase2-3,phase2-3_input0076-modality0-WarpedToTemplate.nii.gz,0.9899889252289119,0.011573092096880214,0.9280763127569491
Phase2-3,phase2-3_input0014-modality0-WarpedToTemplate.nii.gz,0.9901505961004793,0.0029667556333025646,0.9617031414082751
Phase2-3,phase2-3_input0067-modality0-WarpedToTemplate.nii.gz,0.988919903386564,0.010133679405387055,0.9294232199990585
Phase2-3,phase2-3_input0005-modality0-WarpedToTemplate.nii.gz,0.9860454042125287,0.01959718456890576,0.8921414254795036
Phase2-3,phase2-3_input0065-modality0-WarpedToTemplate.nii.gz,0.9903416433883496,0.01389566529395978,0.9187424951046669
Phase2-3,phase2-3_input0007-modality0-WarpedToTemplate.nii.gz,0.9908446215225117,0.0020078089542548304,0.9644403676936418
Phase2-3,phase2-3_input0074-modality0-WarpedToTemplate.nii.gz,0.9882792336136921,0.005972522290168405,0.9448621899779573
Phase2-3,phase2-3_input0016-modality0-WarpedToTemplate.nii.gz,0.9887254263010833,0.0025424981770690385,0.9574030421649128
Phase2-3,phase2-3_input0040-modality0-WarpedToTemplate.nii.gz,0.9903648900191485,0.0018280586272080466,0.9648664125822914
Phase2-3,phase2-3_input0083-modality0-WarpedToTemplate.nii.gz,0.9888321957709568,0.004659605310244977,0.950425547875934
Phase2-3,phase2-3_input0022-modality0-WarpedToTemplate.nii.gz,0.9902840620074208,0.01677332576488906,0.9078350111073714
Phase2-3,phase2-3_input0051-modality0-WarpedToTemplate.nii.gz,0.9883977515977281,0.0323804609658346,0.8415127840973166
Phase2-3,phase2-3_input0033-modality0-WarpedToTemplate.nii.gz,0.9895221682118324,0.007079419882044537,0.9429105929853754
Phase2-3,phase2-3_input0068-modality0-WarpedToTemplate.nii.gz,0.9889866260732589,0.020618303342606493,0.8904937492279219
Phase2-3,phase2-3_input0079-modality0-WarpedToTemplate.nii.gz,0.9870645031341093,0.012590152816023888,0.9241446330126167
Phase2-3,phase2-3_input0038-modality0-WarpedToTemplate.nii.gz,0.9861509399708737,0.002678983689420079,0.9574380917729407
Phase2-3,phase2-3_input0088-modality0-WarpedToTemplate.nii.gz,0.9904230319297594,0.007745384970962276,0.9434820383355672
Phase2-3,phase2-3_input0029-modality0-WarpedToTemplate.nii.gz,0.9897030125666486,0.005751427804195417,0.9493784608084395
Phase2-3,phase2-3_input0072-modality0-WarpedToTemplate.nii.gz,0.9896677904203385,0.014821740571143667,0.9112869201821556
Phase2-3,phase2-3_input0010-modality0-WarpedToTemplate.nii.gz,0.9884535435758736,0.011041798319351155,0.9280177499096786
Phase2-3,phase2-3_input0063-modality0-WarpedToTemplate.nii.gz,0.9894982356382594,0.02015066923970875,0.8887564527106324
Phase2-3,phase2-3_input0001-modality0-WarpedToTemplate.nii.gz,0.9896239837235075,0.0028195741093267417,0.9605935152841634
Phase2-3,phase2-3_input0057-modality0-WarpedToTemplate.nii.gz,0.9897968324960392,0.007203551710094203,0.9445534719926144
Phase2-3,phase2-3_input0035-modality0-WarpedToTemplate.nii.gz,0.9912931586532421,0.008094426051220339,0.941532103644608
Phase2-3,phase2-3_input0046-modality0-WarpedToTemplate.nii.gz,0.9888144532228623,0.006938505960257083,0.94241787817336
Phase2-3,phase2-3_input0085-modality0-WarpedToTemplate.nii.gz,0.9895187509852993,0.01972241410550147,0.8973953503508918
Phase2-3,phase2-3_input0024-modality0-WarpedToTemplate.nii.gz,0.9901913350388976,0.016575876334338328,0.9094844466300819
Phase2-3,phase2-3_input0044-modality0-WarpedToTemplate.nii.gz,0.9909202449455613,0.003642850372054914,0.956773215315911
Phase2-3,phase2-3_input0026-modality0-WarpedToTemplate.nii.gz,0.9892112753958296,0.01071791347803504,0.9291574006920358
Phase2-3,phase2-3_input0087-modality0-WarpedToTemplate.nii.gz,0.9890367818183449,0.012299031847409674,0.9223607741840574
Phase2-3,phase2-3_input0055-modality0-WarpedToTemplate.nii.gz,0.9876711312957646,0.010265315994993522,0.928054224657185
Phase2-3,phase2-3_input0037-modality0-WarpedToTemplate.nii.gz,0.9882164991931484,0.008209874119201672,0.940187846788882
Phase2-3,phase2-3_input0061-modality0-WarpedToTemplate.nii.gz,0.9888964634479531,0.00913706036108478,0.9372813149053546
Phase2-3,phase2-3_input0003-modality0-WarpedToTemplate.nii.gz,0.9842590205397205,0.01176219866529705,0.9180446928094825
Phase2-3,phase2-3_input0070-modality0-WarpedToTemplate.nii.gz,0.9913362706582096,0.0020731532249045107,0.9650706518378
Phase2-3,phase2-3_input0012-modality0-WarpedToTemplate.nii.gz,0.9890240585075097,0.00861219520581884,0.9365161115556279
Phase2-3,phase2-3_input0049-modality0-WarpedToTemplate.nii.gz,0.9903303219818076,0.00982134727201612,0.9355939938978569
Phase2-3,phase2-3_input0058-modality0-WarpedToTemplate.nii.gz,0.9874887079004359,0.008074650383290114,0.9346260722260187
Phase2-3,phase2-3_input0089-modality0-WarpedToTemplate.nii.gz,0.9889077131114112,0.010967950711298401,0.9264704835088662
Phase2-3,phase2-3_input0028-modality0-WarpedToTemplate.nii.gz,0.9882657593085185,0.006931695502530396,0.9432555403538917
Phase2-3,phase2-3_input0039-modality0-WarpedToTemplate.nii.gz,0.9900239321061535,0.013309766381439016,0.9233768723635718
Phase2-3,phase2-3_input0062-modality0-WarpedToTemplate.nii.gz,0.9893960742677015,0.002399282414935016,0.9616874015338117
Phase2-3,phase2-3_input0000-modality0-WarpedToTemplate.nii.gz,0.989589968873376,0.0047497324654591205,0.9522195774197469
Phase2-3,phase2-3_input0073-modality0-WarpedToTemplate.nii.gz,0.9900658228541795,0.017537008613045146,0.902355293788056
Phase2-3,phase2-3_input0011-modality0-WarpedToTemplate.nii.gz,0.9894276347522423,0.005969619712136801,0.9477670856175041
Phase2-3,phase2-3_input0047-modality0-WarpedToTemplate.nii.gz,0.9905537367225896,0.019412732559783437,0.8960427404889914
Phase2-3,phase2-3_input0084-modality0-WarpedToTemplate.nii.gz,0.9889949835011318,0.01709247730165523,0.9023803459494064
Phase2-3,phase2-3_input0025-modality0-WarpedToTemplate.nii.gz,0.9881131706782399,0.016108084243042536,0.9074844130765675
Phase2-3,phase2-3_input0056-modality0-WarpedToTemplate.nii.gz,0.9878546937575096,0.0067997737628949905,0.9414922968663398
Phase2-3,phase2-3_input0034-modality0-WarpedToTemplate.nii.gz,0.9907320772345752,0.0035268260865165724,0.9599137337189446
Phase2-3,phase2-3_input0054-modality0-WarpedToTemplate.nii.gz,0.9867028630476111,0.0042060477921933214,0.9490644880443856
Phase2-3,phase2-3_input0036-modality0-WarpedToTemplate.nii.gz,0.9885619144917001,0.0019122705372698193,0.95742373910947
Phase2-3,phase2-3_input0045-modality0-WarpedToTemplate.nii.gz,0.9864603264444132,0.00908128084879762,0.9288075591880949
Phase2-3,phase2-3_input0027-modality0-WarpedToTemplate.nii.gz,0.9891420510220006,0.0039113199272775455,0.953005570931192
Phase2-3,phase2-3_input0086-modality0-WarpedToTemplate.nii.gz,0.988793500163508,0.005465735847849269,0.9505548333751925
